Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,Profit_Margin
ORD-2022-0811,2020-09-27 08:00:00,Second Class,Home Office,West,Office Supplies,Storage,136.83,3,0.1,13.65,2020,9,9.98
ORD-2022-0812,2020-09-27 16:00:00,Second Class,Home Office,South,Office Supplies,Fasteners,152.12,10,0.2,6.71,2020,9,4.41
ORD-2022-0813,2020-09-28 00:00:00,Same Day,Corporate,East,Technology,Phones,1136.97,5,0.0,230.0,2020,9,20.23
ORD-2022-0814,2020-09-28 08:00:00,Second Class,Home Office,Central,Furniture,Chairs,451.51,7,0.4,20.83,2020,9,4.61
ORD-2022-0815,2020-09-28 16:00:00,Same Day,Home Office,South,Furniture,Tables,294.15,5,0.0,-3.98,2020,9,-1.35
ORD-2022-0816,2020-09-29 00:00:00,Standard Class,Corporate,South,Technology,Copiers,652.4,5,0.2,85.1,2020,9,13.04
ORD-2022-0817,2020-09-29 08:00:00,First Class,Home Office,Central,Technology,Machines,578.92,9,0.2,70.96,2020,9,12.26
ORD-2022-0818,2020-09-29 16:00:00,Same Day,Consumer,Central,Technology,Machines,797.48,3,0.1,121.65,2020,9,15.25
ORD-2022-0819,2020-09-30 00:00:00,Standard Class,Home Office,East,Technology,Accessories,1497.52,13,0.0,289.39,2020,9,19.32
ORD-2022-0820,2020-09-30 08:00:00,Standard Class,Consumer,South,Furniture,Furnishings,457.55,6,0.2,37.99,2020,9,8.3
ORD-2022-0821,2020-09-30 16:00:00,Same Day,Corporate,South,Furniture,Bookcases,586.53,1,0.1,39.68,2020,9,6.77
ORD-2022-0822,2020-10-01 00:00:00,Standard Class,Home Office,East,Office Supplies,Fasteners,71.69,10,0.4,-2.66,2020,10,-3.71
ORD-2022-0823,2020-10-01 08:00:00,Standard Class,Corporate,South,Office Supplies,Storage,52.81,5,0.1,-4.97,2020,10,-9.41
ORD-2022-0824,2020-10-01 16:00:00,Same Day,Corporate,West,Technology,Phones,576.96,8,0.4,58.85,2020,10,10.2
ORD-2022-0825,2020-10-02 00:00:00,Standard Class,Corporate,West,Technology,Accessories,593.41,5,0.0,123.03,2020,10,20.73
ORD-2022-0826,2020-10-02 08:00:00,Second Class,Corporate,West,Technology,Phones,464.07,9,0.2,40.05,2020,10,8.63
ORD-2022-0827,2020-10-02 16:00:00,Second Class,Corporate,South,Office Supplies,Storage,47.05,11,0.2,-1.59,2020,10,-3.38
ORD-2022-0828,2020-10-03 00:00:00,First Class,Home Office,West,Office Supplies,Paper,89.07,6,0.2,20.87,2020,10,23.43
ORD-2022-0829,2020-10-03 08:00:00,Standard Class,Consumer,West,Office Supplies,Paper,191.5,8,0.0,60.69,2020,10,31.69
ORD-2022-0830,2020-10-03 16:00:00,First Class,Home Office,East,Office Supplies,Storage,76.23,10,0.2,21.75,2020,10,28.53
ORD-2022-0831,2020-10-04 00:00:00,Second Class,Home Office,East,Office Supplies,Fasteners,92.22,8,0.1,16.04,2020,10,17.39
ORD-2022-0832,2020-10-04 08:00:00,Second Class,Home Office,Central,Office Supplies,Paper,134.83,13,0.2,4.28,2020,10,3.17
ORD-2022-0833,2020-10-04 16:00:00,Second Class,Home Office,Central,Office Supplies,Art,79.17,3,0.0,28.49,2020,10,35.99
ORD-2022-0834,2020-10-05 00:00:00,Standard Class,Consumer,Central,Technology,Accessories,1151.81,7,0.3,123.73,2020,10,10.74
ORD-2022-0835,2020-10-05 08:00:00,Standard Class,Home Office,Central,Technology,Accessories,1080.29,14,0.0,216.75,2020,10,20.06
ORD-2022-0836,2020-10-05 16:00:00,Second Class,Corporate,East,Technology,Phones,679.98,7,0.3,73.02,2020,10,10.74
ORD-2022-0837,2020-10-06 00:00:00,First Class,Home Office,East,Technology,Phones,795.71,14,0.3,73.97,2020,10,9.3
ORD-2022-0838,2020-10-06 08:00:00,First Class,Home Office,East,Office Supplies,Art,51.24,10,0.3,10.69,2020,10,20.86
ORD-2022-0839,2020-10-06 16:00:00,Same Day,Consumer,West,Furniture,Bookcases,732.13,12,0.1,64.5,2020,10,8.81
ORD-2022-0840,2020-10-07 00:00:00,Second Class,Consumer,West,Office Supplies,Paper,101.36,6,0.1,17.28,2020,10,17.05
ORD-2022-0841,2020-10-07 08:00:00,First Class,Corporate,Central,Furniture,Furnishings,548.59,12,0.5,18.43,2020,10,3.36
ORD-2022-0842,2020-10-07 16:00:00,Second Class,Home Office,West,Technology,Phones,553.28,7,0.0,96.92,2020,10,17.52
ORD-2022-0843,2020-10-08 00:00:00,First Class,Home Office,South,Office Supplies,Storage,127.27,14,0.1,24.35,2020,10,19.13
ORD-2022-0844,2020-10-08 08:00:00,Same Day,Home Office,East,Technology,Phones,957.74,2,0.2,134.34,2020,10,14.03
ORD-2022-0845,2020-10-08 16:00:00,Same Day,Corporate,Central,Office Supplies,Binders,37.34,9,0.2,-10.81,2020,10,-28.95
ORD-2022-0846,2020-10-09 00:00:00,Second Class,Consumer,Central,Technology,Phones,845.54,10,0.0,168.54,2020,10,19.93
ORD-2022-0847,2020-10-09 08:00:00,First Class,Corporate,South,Furniture,Furnishings,746.11,10,0.2,59.56,2020,10,7.98
ORD-2022-0848,2020-10-09 16:00:00,Standard Class,Home Office,West,Furniture,Bookcases,714.26,1,0.3,36.25,2020,10,5.08
ORD-2022-0849,2020-10-10 00:00:00,Same Day,Consumer,Central,Furniture,Tables,513.16,1,0.0,50.98,2020,10,9.93
ORD-2022-0850,2020-10-10 08:00:00,Second Class,Consumer,West,Office Supplies,Art,119.83,3,0.4,17.61,2020,10,14.7
ORD-2022-0851,2020-10-10 16:00:00,Second Class,Corporate,West,Furniture,Furnishings,1167.76,14,0.0,112.9,2020,10,9.67
ORD-2022-0852,2020-10-11 00:00:00,First Class,Consumer,South,Office Supplies,Fasteners,190.24,3,0.1,37.45,2020,10,19.69
ORD-2022-0853,2020-10-11 08:00:00,Second Class,Consumer,Central,Furniture,Bookcases,317.64,1,0.0,20.0,2020,10,6.3
ORD-2022-0854,2020-10-11 16:00:00,Same Day,Home Office,West,Furniture,Furnishings,939.73,12,0.0,93.82,2020,10,9.98
ORD-2022-0855,2020-10-12 00:00:00,Second Class,Home Office,West,Office Supplies,Storage,62.36,7,0.4,2.89,2020,10,4.63
ORD-2022-0856,2020-10-12 08:00:00,Second Class,Consumer,South,Office Supplies,Paper,213.91,4,0.1,50.45,2020,10,23.58
ORD-2022-0857,2020-10-12 16:00:00,Standard Class,Consumer,South,Furniture,Chairs,616.82,10,0.1,58.06,2020,10,9.41
ORD-2022-0858,2020-10-13 00:00:00,Standard Class,Corporate,West,Office Supplies,Paper,64.49,13,0.0,24.03,2020,10,37.26
ORD-2022-0859,2020-10-13 08:00:00,Same Day,Corporate,South,Furniture,Bookcases,832.67,2,0.1,65.69,2020,10,7.89
ORD-2022-0860,2020-10-13 16:00:00,First Class,Consumer,West,Office Supplies,Art,94.14,10,0.1,-1.76,2020,10,-1.87
ORD-2022-0861,2020-10-14 00:00:00,Standard Class,Home Office,Central,Technology,Copiers,1616.06,5,0.1,282.15,2020,10,17.46
ORD-2022-0862,2020-10-14 08:00:00,First Class,Consumer,East,Technology,Machines,1769.67,6,0.0,358.25,2020,10,20.24
ORD-2022-0863,2020-10-14 16:00:00,Same Day,Consumer,South,Technology,Accessories,898.94,9,0.3,92.53,2020,10,10.29
ORD-2022-0864,2020-10-15 00:00:00,Standard Class,Home Office,East,Technology,Phones,445.27,4,0.1,81.24,2020,10,18.25
ORD-2022-0865,2020-10-15 08:00:00,First Class,Home Office,West,Technology,Phones,1197.26,2,0.1,189.05,2020,10,15.79
ORD-2022-0866,2020-10-15 16:00:00,Standard Class,Corporate,West,Furniture,Tables,293.03,5,0.0,39.61,2020,10,13.52
ORD-2022-0867,2020-10-16 00:00:00,Same Day,Corporate,West,Technology,Copiers,275.24,3,0.2,35.2,2020,10,12.79
ORD-2022-0868,2020-10-16 08:00:00,Same Day,Corporate,East,Technology,Copiers,1380.99,2,0.1,226.48,2020,10,16.4
ORD-2022-0869,2020-10-16 16:00:00,Standard Class,Corporate,West,Technology,Copiers,553.17,12,0.1,87.82,2020,10,15.88
ORD-2022-0870,2020-10-17 00:00:00,First Class,Home Office,South,Technology,Copiers,868.54,1,0.0,171.39,2020,10,19.73
ORD-2022-0871,2020-10-17 08:00:00,Second Class,Consumer,Central,Office Supplies,Paper,117.35,10,0.5,7.21,2020,10,6.14
ORD-2022-0872,2020-10-17 16:00:00,Second Class,Corporate,Central,Furniture,Furnishings,536.84,2,0.0,54.17,2020,10,10.09
ORD-2022-0873,2020-10-18 00:00:00,Standard Class,Corporate,South,Technology,Machines,595.79,6,0.2,79.11,2020,10,13.28
ORD-2022-0874,2020-10-18 08:00:00,First Class,Home Office,Central,Technology,Copiers,1509.58,8,0.1,258.63,2020,10,17.13
ORD-2022-0875,2020-10-18 16:00:00,Second Class,Home Office,East,Technology,Phones,466.12,13,0.0,93.31,2020,10,20.02
ORD-2022-0876,2020-10-19 00:00:00,Same Day,Consumer,West,Furniture,Furnishings,767.67,3,0.2,47.26,2020,10,6.16
ORD-2022-0877,2020-10-19 08:00:00,First Class,Consumer,West,Office Supplies,Binders,237.61,11,0.0,51.42,2020,10,21.64
ORD-2022-0878,2020-10-19 16:00:00,Second Class,Home Office,West,Furniture,Tables,770.91,9,0.3,48.48,2020,10,6.29
ORD-2022-0879,2020-10-20 00:00:00,First Class,Corporate,East,Office Supplies,Binders,102.2,12,0.4,15.46,2020,10,15.13
ORD-2022-0880,2020-10-20 08:00:00,Standard Class,Corporate,East,Technology,Accessories,539.76,9,0.3,59.95,2020,10,11.11
ORD-2022-0881,2020-10-20 16:00:00,First Class,Corporate,East,Technology,Accessories,681.48,2,0.0,145.54,2020,10,21.36
ORD-2022-0882,2020-10-21 00:00:00,Second Class,Consumer,South,Furniture,Furnishings,815.4,8,0.2,37.47,2020,10,4.6
ORD-2022-0883,2020-10-21 08:00:00,Standard Class,Corporate,East,Furniture,Bookcases,971.84,10,0.1,76.96,2020,10,7.92
ORD-2022-0884,2020-10-21 16:00:00,First Class,Corporate,Central,Office Supplies,Paper,101.56,11,0.3,2.4,2020,10,2.36
ORD-2022-0885,2020-10-22 00:00:00,Same Day,Home Office,South,Office Supplies,Paper,71.09,12,0.2,35.0,2020,10,49.23
ORD-2022-0886,2020-10-22 08:00:00,Second Class,Corporate,South,Furniture,Tables,219.06,5,0.3,19.18,2020,10,8.76
ORD-2022-0887,2020-10-22 16:00:00,Standard Class,Home Office,South,Office Supplies,Fasteners,51.69,4,0.1,10.19,2020,10,19.71
ORD-2022-0888,2020-10-23 00:00:00,First Class,Corporate,East,Furniture,Furnishings,827.17,10,0.1,78.16,2020,10,9.45
ORD-2022-0889,2020-10-23 08:00:00,Same Day,Consumer,South,Office Supplies,Art,124.02,5,0.0,42.17,2020,10,34.0
ORD-2022-0890,2020-10-23 16:00:00,Second Class,Corporate,East,Furniture,Bookcases,884.29,4,0.2,72.96,2020,10,8.25
ORD-2022-0891,2020-10-24 00:00:00,Same Day,Corporate,East,Furniture,Bookcases,845.7,8,0.1,81.1,2020,10,9.59
ORD-2022-0892,2020-10-24 08:00:00,First Class,Home Office,South,Furniture,Furnishings,352.13,4,0.1,27.31,2020,10,7.76
ORD-2022-0893,2020-10-24 16:00:00,First Class,Home Office,West,Office Supplies,Fasteners,130.2,13,0.2,17.77,2020,10,13.65
ORD-2022-0894,2020-10-25 00:00:00,Standard Class,Home Office,West,Office Supplies,Art,114.39,10,0.1,14.69,2020,10,12.84
ORD-2022-0895,2020-10-25 08:00:00,Same Day,Corporate,South,Office Supplies,Fasteners,155.45,12,0.0,43.89,2020,10,28.23
ORD-2022-0896,2020-10-25 16:00:00,Standard Class,Corporate,West,Furniture,Bookcases,844.26,13,0.1,70.17,2020,10,8.31
ORD-2022-0897,2020-10-26 00:00:00,Second Class,Consumer,Central,Office Supplies,Binders,181.12,14,0.1,34.3,2020,10,18.94
ORD-2022-0898,2020-10-26 08:00:00,Standard Class,Corporate,Central,Office Supplies,Storage,187.87,6,0.1,35.22,2020,10,18.75
ORD-2022-0899,2020-10-26 16:00:00,Second Class,Consumer,East,Furniture,Bookcases,453.97,2,0.0,59.9,2020,10,13.19
ORD-2022-0900,2020-10-27 00:00:00,First Class,Home Office,West,Technology,Accessories,346.67,5,0.0,78.86,2020,10,22.75
ORD-2022-0901,2020-10-27 08:00:00,First Class,Home Office,Central,Furniture,Bookcases,939.29,6,0.0,112.23,2020,10,11.95
ORD-2022-0902,2020-10-27 16:00:00,Same Day,Home Office,South,Office Supplies,Paper,49.01,5,0.2,13.87,2020,10,28.3
ORD-2022-0903,2020-10-28 00:00:00,Second Class,Consumer,West,Furniture,Tables,514.92,12,0.0,52.06,2020,10,10.11
ORD-2022-0904,2020-10-28 08:00:00,First Class,Corporate,Central,Technology,Accessories,275.15,2,0.1,46.52,2020,10,16.91
ORD-2022-0905,2020-10-28 16:00:00,Same Day,Home Office,Central,Furniture,Tables,529.0,14,0.4,10.96,2020,10,2.07
ORD-2022-0906,2020-10-29 00:00:00,Same Day,Corporate,South,Office Supplies,Fasteners,73.43,7,0.0,5.74,2020,10,7.82
ORD-2022-0907,2020-10-29 08:00:00,Standard Class,Corporate,East,Technology,Copiers,1154.63,4,0.1,201.36,2020,10,17.44
ORD-2022-0908,2020-10-29 16:00:00,Same Day,Home Office,South,Office Supplies,Binders,190.68,8,0.2,24.02,2020,10,12.6
ORD-2022-0909,2020-10-30 00:00:00,First Class,Consumer,East,Technology,Machines,245.4,7,0.4,21.75,2020,10,8.86
ORD-2022-0910,2020-10-30 08:00:00,Standard Class,Corporate,Central,Technology,Phones,332.49,7,0.2,57.7,2020,10,17.35
ORD-2022-0911,2020-10-30 16:00:00,Second Class,Home Office,East,Furniture,Chairs,432.3,9,0.2,23.61,2020,10,5.46
ORD-2022-0912,2020-10-31 00:00:00,Second Class,Corporate,Central,Furniture,Bookcases,746.47,1,0.3,61.16,2020,10,8.19
ORD-2022-0913,2020-10-31 08:00:00,First Class,Corporate,Central,Office Supplies,Fasteners,74.8,10,0.1,5.99,2020,10,8.01
ORD-2022-0914,2020-10-31 16:00:00,First Class,Corporate,West,Furniture,Chairs,392.26,6,0.3,31.48,2020,10,8.03
ORD-2022-0915,2020-11-01 00:00:00,Standard Class,Corporate,East,Furniture,Bookcases,268.51,6,0.0,31.1,2020,11,11.58
ORD-2022-0916,2020-11-01 08:00:00,Standard Class,Corporate,East,Technology,Copiers,866.84,6,0.4,81.29,2020,11,9.38
ORD-2022-0917,2020-11-01 16:00:00,First Class,Consumer,East,Furniture,Furnishings,547.48,13,0.1,35.37,2020,11,6.46
ORD-2022-0918,2020-11-02 00:00:00,First Class,Consumer,South,Technology,Accessories,1294.99,12,0.1,243.22,2020,11,18.78
ORD-2022-0919,2020-11-02 08:00:00,Second Class,Home Office,West,Technology,Machines,1655.41,6,0.0,329.29,2020,11,19.89
ORD-2022-0920,2020-11-02 16:00:00,Second Class,Consumer,West,Technology,Accessories,519.32,12,0.2,79.47,2020,11,15.3
ORD-2022-0921,2020-11-03 00:00:00,Second Class,Consumer,West,Office Supplies,Art,201.48,10,0.0,64.81,2020,11,32.17
ORD-2022-0922,2020-11-03 08:00:00,First Class,Consumer,South,Office Supplies,Storage,36.27,7,0.3,-1.06,2020,11,-2.92
ORD-2022-0923,2020-11-03 16:00:00,Same Day,Corporate,East,Office Supplies,Storage,153.84,14,0.3,29.41,2020,11,19.12
ORD-2022-0924,2020-11-04 00:00:00,First Class,Corporate,East,Technology,Machines,1276.15,10,0.0,247.52,2020,11,19.4
ORD-2022-0925,2020-11-04 08:00:00,First Class,Home Office,East,Office Supplies,Binders,150.39,6,0.3,34.65,2020,11,23.04
ORD-2022-0926,2020-11-04 16:00:00,Second Class,Home Office,West,Office Supplies,Art,32.03,1,0.2,-2.0,2020,11,-6.24
ORD-2022-0927,2020-11-05 00:00:00,First Class,Home Office,West,Furniture,Furnishings,295.26,3,0.2,21.05,2020,11,7.13
ORD-2022-0928,2020-11-05 08:00:00,Standard Class,Corporate,Central,Office Supplies,Art,106.16,2,0.1,25.62,2020,11,24.13
ORD-2022-0929,2020-11-05 16:00:00,First Class,Consumer,South,Office Supplies,Fasteners,115.9,6,0.0,36.82,2020,11,31.77
ORD-2022-0930,2020-11-06 00:00:00,First Class,Consumer,South,Technology,Phones,640.1,8,0.0,147.7,2020,11,23.07
ORD-2022-0931,2020-11-06 08:00:00,First Class,Corporate,West,Technology,Machines,872.42,3,0.0,169.96,2020,11,19.48
ORD-2022-0932,2020-11-06 16:00:00,First Class,Home Office,Central,Technology,Copiers,295.96,10,0.4,35.06,2020,11,11.85
ORD-2022-0933,2020-11-07 00:00:00,Same Day,Home Office,East,Technology,Phones,919.14,8,0.0,203.53,2020,11,22.14
ORD-2022-0934,2020-11-07 08:00:00,First Class,Home Office,West,Technology,Machines,1052.47,8,0.3,117.43,2020,11,11.16
ORD-2022-0935,2020-11-07 16:00:00,Standard Class,Corporate,South,Technology,Copiers,1018.61,5,0.0,198.22,2020,11,19.46
ORD-2022-0936,2020-11-08 00:00:00,Standard Class,Home Office,South,Office Supplies,Storage,39.24,8,0.1,-8.96,2020,11,-22.83
ORD-2022-0937,2020-11-08 08:00:00,First Class,Home Office,South,Technology,Phones,745.73,6,0.2,123.24,2020,11,16.53
ORD-2022-0938,2020-11-08 16:00:00,Second Class,Corporate,East,Technology,Phones,238.53,5,0.3,23.79,2020,11,9.97
ORD-2022-0939,2020-11-09 00:00:00,Same Day,Consumer,South,Furniture,Bookcases,1166.24,9,0.0,106.61,2020,11,9.14
ORD-2022-0940,2020-11-09 08:00:00,First Class,Corporate,East,Office Supplies,Storage,58.94,14,0.1,-1.06,2020,11,-1.8
ORD-2022-0941,2020-11-09 16:00:00,First Class,Corporate,East,Office Supplies,Binders,163.38,7,0.1,24.69,2020,11,15.11
ORD-2022-0942,2020-11-10 00:00:00,First Class,Corporate,East,Office Supplies,Paper,234.56,8,0.0,67.84,2020,11,28.92
ORD-2022-0943,2020-11-10 08:00:00,Second Class,Corporate,West,Technology,Copiers,1539.06,1,0.0,318.39,2020,11,20.69
ORD-2022-0944,2020-11-10 16:00:00,Second Class,Consumer,East,Technology,Accessories,1214.08,11,0.1,212.91,2020,11,17.54
ORD-2022-0945,2020-11-11 00:00:00,Second Class,Home Office,Central,Technology,Machines,1403.27,2,0.1,239.88,2020,11,17.09
ORD-2022-0946,2020-11-11 08:00:00,Same Day,Corporate,South,Furniture,Tables,945.44,8,0.2,53.73,2020,11,5.68
ORD-2022-0947,2020-11-11 16:00:00,Standard Class,Consumer,West,Technology,Phones,1108.82,12,0.1,181.2,2020,11,16.34
ORD-2022-0948,2020-11-12 00:00:00,Same Day,Home Office,South,Furniture,Bookcases,683.27,9,0.1,47.01,2020,11,6.88
ORD-2022-0949,2020-11-12 08:00:00,Second Class,Home Office,East,Office Supplies,Binders,149.08,4,0.1,37.41,2020,11,25.09
ORD-2022-0950,2020-11-12 16:00:00,Standard Class,Home Office,West,Technology,Phones,879.21,12,0.2,112.46,2020,11,12.79
ORD-2022-0951,2020-11-13 00:00:00,Standard Class,Corporate,Central,Furniture,Furnishings,584.56,10,0.3,25.01,2020,11,4.28
ORD-2022-0952,2020-11-13 08:00:00,Second Class,Corporate,East,Furniture,Furnishings,584.86,11,0.1,47.88,2020,11,8.19
ORD-2022-0953,2020-11-13 16:00:00,Second Class,Home Office,South,Technology,Accessories,502.13,10,0.2,53.6,2020,11,10.67
ORD-2022-0954,2020-11-14 00:00:00,Same Day,Home Office,Central,Office Supplies,Art,64.05,14,0.0,16.48,2020,11,25.73
ORD-2022-0955,2020-11-14 08:00:00,Second Class,Home Office,East,Office Supplies,Storage,48.3,9,0.1,9.19,2020,11,19.03
ORD-2022-0956,2020-11-14 16:00:00,Standard Class,Home Office,Central,Office Supplies,Art,92.66,4,0.0,35.01,2020,11,37.78
ORD-2022-0957,2020-11-15 00:00:00,First Class,Home Office,East,Furniture,Tables,221.51,10,0.1,10.63,2020,11,4.8
ORD-2022-0958,2020-11-15 08:00:00,Second Class,Home Office,West,Furniture,Chairs,613.74,10,0.2,29.97,2020,11,4.88
ORD-2022-0959,2020-11-15 16:00:00,Second Class,Consumer,East,Furniture,Chairs,338.68,10,0.3,14.89,2020,11,4.4
ORD-2022-0960,2020-11-16 00:00:00,Same Day,Home Office,West,Furniture,Chairs,1024.53,9,0.0,91.47,2020,11,8.93
ORD-2022-0961,2020-11-16 08:00:00,Same Day,Corporate,East,Office Supplies,Fasteners,43.88,11,0.2,8.07,2020,11,18.39
ORD-2022-0962,2020-11-16 16:00:00,Second Class,Corporate,East,Technology,Copiers,575.57,7,0.1,79.25,2020,11,13.77
ORD-2022-0963,2020-11-17 00:00:00,Standard Class,Corporate,South,Furniture,Bookcases,930.25,2,0.0,86.97,2020,11,9.35
ORD-2022-0964,2020-11-17 08:00:00,Standard Class,Home Office,Central,Furniture,Bookcases,798.81,9,0.0,70.6,2020,11,8.84
ORD-2022-0965,2020-11-17 16:00:00,First Class,Corporate,Central,Office Supplies,Paper,52.9,4,0.0,18.9,2020,11,35.73
ORD-2022-0966,2020-11-18 00:00:00,Second Class,Consumer,Central,Technology,Copiers,1615.86,8,0.0,315.07,2020,11,19.5
ORD-2022-0967,2020-11-18 08:00:00,Same Day,Home Office,East,Technology,Machines,1615.89,14,0.0,305.82,2020,11,18.93
ORD-2022-0968,2020-11-18 16:00:00,Standard Class,Corporate,East,Office Supplies,Storage,106.08,7,0.0,24.5,2020,11,23.1
ORD-2022-0969,2020-11-19 00:00:00,First Class,Consumer,East,Office Supplies,Fasteners,108.08,13,0.0,30.22,2020,11,27.96
ORD-2022-0970,2020-11-19 08:00:00,Second Class,Consumer,West,Technology,Copiers,1426.83,7,0.2,197.04,2020,11,13.81
ORD-2022-0971,2020-11-19 16:00:00,Standard Class,Corporate,West,Furniture,Furnishings,743.56,8,0.1,57.09,2020,11,7.68
ORD-2022-0972,2020-11-20 00:00:00,Second Class,Consumer,South,Technology,Phones,548.49,1,0.5,20.71,2020,11,3.78
ORD-2022-0973,2020-11-20 08:00:00,Second Class,Corporate,East,Office Supplies,Art,186.87,5,0.1,40.84,2020,11,21.85
ORD-2022-0974,2020-11-20 16:00:00,Standard Class,Consumer,Central,Furniture,Tables,388.23,2,0.2,18.28,2020,11,4.71
ORD-2022-0975,2020-11-21 00:00:00,Standard Class,Home Office,Central,Furniture,Bookcases,440.43,2,0.3,20.94,2020,11,4.75
ORD-2022-0976,2020-11-21 08:00:00,Standard Class,Home Office,South,Office Supplies,Art,74.84,1,0.2,20.6,2020,11,27.53
ORD-2022-0977,2020-11-21 16:00:00,Second Class,Home Office,Central,Office Supplies,Binders,178.05,5,0.1,24.82,2020,11,13.94
ORD-2022-0978,2020-11-22 00:00:00,Second Class,Home Office,South,Office Supplies,Binders,123.74,2,0.2,21.22,2020,11,17.15
ORD-2022-0979,2020-11-22 08:00:00,First Class,Home Office,East,Technology,Accessories,1288.24,4,0.0,239.76,2020,11,18.61
ORD-2022-0980,2020-11-22 16:00:00,Same Day,Corporate,Central,Technology,Copiers,678.46,3,0.0,137.97,2020,11,20.34
ORD-2022-0981,2020-11-23 00:00:00,Second Class,Home Office,East,Furniture,Furnishings,378.2,3,0.1,22.36,2020,11,5.91
ORD-2022-0982,2020-11-23 08:00:00,Same Day,Home Office,West,Office Supplies,Art,123.91,2,0.1,36.53,2020,11,29.48
ORD-2022-0983,2020-11-23 16:00:00,Standard Class,Home Office,Central,Furniture,Chairs,937.57,13,0.0,78.99,2020,11,8.42
ORD-2022-0984,2020-11-24 00:00:00,Second Class,Home Office,West,Furniture,Tables,435.14,6,0.4,21.83,2020,11,5.02
ORD-2022-0985,2020-11-24 08:00:00,First Class,Consumer,Central,Furniture,Furnishings,186.12,2,0.2,25.24,2020,11,13.56
ORD-2022-0986,2020-11-24 16:00:00,First Class,Home Office,East,Furniture,Chairs,961.7,14,0.1,71.44,2020,11,7.43
ORD-2022-0987,2020-11-25 00:00:00,Same Day,Home Office,South,Office Supplies,Art,31.76,14,0.4,-5.44,2020,11,-17.13
ORD-2022-0988,2020-11-25 08:00:00,Standard Class,Corporate,East,Furniture,Bookcases,1040.24,8,0.1,78.98,2020,11,7.59
ORD-2022-0989,2020-11-25 16:00:00,Same Day,Consumer,East,Office Supplies,Fasteners,22.51,8,0.5,-3.45,2020,11,-15.33
ORD-2022-0990,2020-11-26 00:00:00,Standard Class,Corporate,East,Office Supplies,Fasteners,161.0,13,0.1,39.39,2020,11,24.47
ORD-2022-0991,2020-11-26 08:00:00,First Class,Home Office,Central,Technology,Accessories,423.31,14,0.0,78.99,2020,11,18.66
ORD-2022-0992,2020-11-26 16:00:00,Same Day,Corporate,South,Office Supplies,Storage,177.71,12,0.2,19.89,2020,11,11.19
ORD-2022-0993,2020-11-27 00:00:00,First Class,Corporate,West,Technology,Copiers,797.32,5,0.2,91.44,2020,11,11.47
ORD-2022-0994,2020-11-27 08:00:00,First Class,Home Office,East,Office Supplies,Fasteners,54.0,10,0.2,25.47,2020,11,47.17
ORD-2022-0995,2020-11-27 16:00:00,Standard Class,Consumer,Central,Office Supplies,Binders,64.9,7,0.4,23.29,2020,11,35.89
ORD-2022-0996,2020-11-28 00:00:00,Same Day,Consumer,West,Office Supplies,Fasteners,58.37,4,0.2,15.82,2020,11,27.1
ORD-2022-0997,2020-11-28 08:00:00,Same Day,Corporate,East,Technology,Accessories,444.7,1,0.2,54.15,2020,11,12.18
ORD-2022-0998,2020-11-28 16:00:00,First Class,Home Office,West,Technology,Accessories,1205.51,11,0.3,140.08,2020,11,11.62
ORD-2022-0999,2020-11-29 00:00:00,First Class,Corporate,East,Furniture,Furnishings,516.2,2,0.2,45.62,2020,11,8.84
